"Taxpayer.Number","Taxpayer.Name","Taxpayer.Address","Taxpayer.City","Taxpayer.State","Taxpayer.Zip","Taxpayer.County","Location.Number","Location.Name","Location.Address","Location.City","Location.State","Location.Zip","Location.County","Inside.Outside.City.Limits","TABC.Permit.Number","Responsibility.Begin.Date","Responsibility.End.Date","Obligation.End.Date","Liquor.Receipts","Wine.Receipts","Beer.Receipts","Cover.Charge.Receipts","Total.Receipts"
17423145402,"KING BOWL, INC.","3401 JOHN STOCKBAUER DR","VICTORIA","TX",77901,235,3,"CENTURY LANES","3401 JOHN STOCKBAUER DR","VICTORIA","TX",77901,235,"Y","MB198827","12/01/1993","","03/31/2019",8488,10,13400,0,21898
17423370463,"MAMACITA'S RESTAURANT AND CANTINA, INC.","215 JUNCTION HWY","KERRVILLE","TX",78028,133,8,"MAMACITA'S RESTAURANT AND CANTINA","8030 IH 10 W","SAN ANTONIO","TX",78230,15,"Y","MB537449","06/05/2003","08/31/2022","05/31/2022",59837,1631,16159,0,77627
32018343445,"PETRA RESTAURANT VENTURES, LLC","7200 W UNIVERSITY DR STE 270","MCKINNEY","TX",75071,43,2,"PETRA ESSENCE OF MEXICO","6975 LEBANON RD STE 300","FRISCO","TX",75034,43,"Y","RM702060","08/28/2008","","08/31/2015",0,0,0,0,0
12086858623,"SEQUOIA WOODLANDS BEVERAGE OPERATIONS LLC","3030 LYNDON B JOHNSON FWY STE 500","DALLAS","TX",75234,57,5,"MAGNOLIA CREEK GOLF LINKS","1501 BAY AREA BLVD","LEAGUE CITY","TX",77573,84,"Y","MB697154","07/02/2008","","08/31/2011",3053,216,9807,0,13076
15937618476,"CENTEX CAFE, LTD.","950 E STATE HIGHWAY 114 STE 110","SOUTHLAKE","TX",76092,220,4,"COTTON PATCH CAFE","1700 E PALM VALLEY BLVD STE 580","ROUND ROCK","TX",78664,246,"Y","MB847192","07/29/2013","","04/30/2021",1911,132,684,0,2727
17519330587,"CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX",75019,57,26,"CHILI'S GRILL & BAR","924 E COPELAND RD","ARLINGTON","TX",76011,220,"Y","MB163071","12/01/1993","","11/30/2021",17423,504,5570,0,23497
10206249269,"MAMEL, LLC","2820 FINFEATHER RD","BRYAN","TX",77801,21,1,"THE COWBOY","2820 FINFEATHER RD","BRYAN","TX",77801,21,"Y","MB523151","09/26/2002","","09/30/2015",11008,79,10584,0,21671
10506239929,"FREUNDE VON BAVARIAN GASTHAUS","36644 US HIGHWAY 69 N","JACKSONVILLE","TX",75766,37,1,"THE HIGHLANDER CLUB","HWY 69 EAST SIDE 1 MILE SOUTH CITY LIMITS","JACKSONVILLE","TX",75766,37,"N","N 613122","11/02/2005","","08/31/2023",142,0,144,0,286
32051714247,"KOGI KOREAN GRILL, LLC","12651 VANCE JACKSON RD STE 108","SAN ANTONIO","TX",78230,15,1,"KOGI KOREAN GRILL","12651 VANCE JACKSON RD STE 108","SAN ANTONIO","TX",78230,15,"Y","MB857920","11/21/2013","","07/31/2015",853,145,355,0,1353
32071836632,"TRICKY FISH, INC.","3824 CEDAR SPRINGS RD","DALLAS","TX",75219,57,2,"TRICKY FISH","5917 CONVAIR DR STE 301","FORT WORTH","TX",76109,220,"Y","MB106472673","11/25/2019","","09/30/2021",21790,9609,10874,0,42273
12082986154,"LFGC 19TH HOLE PRIVATE CLUB, INC.","252 PRIVATE ROAD 5937","EMORY","TX",75440,190,1,"LFGC 19TH HOLE PRIVATE CLUB","252 PRIVATE ROAD 5937","EMORY","TX",75440,250,"N","NB656168","04/03/2007","","09/30/2015",0,0,715,0,715
32041161582,"LOS CUCOS MEXICAN CAFE XXVI, INC.","876 LOOP 337 STE 501","NEW BRAUNFELS","TX",78130,46,1,"LOS CUCOS MEXICAN CAFE","10690 NORTHWEST FWY","HOUSTON","TX",77092,101,"Y","MB445151","01/11/2011","","02/28/2021",39331,2446,9393,0,51170
13646070238,"TX TAILGATE LLC","608 STOWE LN","LAKEWOOD VLG","TX",75068,61,1,"TX TAILGATE SPORTS BAR","2700 E ELDORADO PKWY STE 250","LITTLE ELM","TX",75068,61,"Y","RM683110","02/07/2008","12/16/2009","05/31/2008",0,0,0,0,0
32042592348,"TRES HABANEROS/SHEPHERD, LTD.","11111 KATY FWY STE 400","HOUSTON","TX",77079,101,1,"LUPE TORTILLA MEXICAN RESTAURANT","1511 SHEPHERD DR","HOUSTON","TX",77007,101,"Y","MB762261","11/22/2010","","02/29/2016",65826,2442,16954,0,85222
32048932712,"CALIFORNIA GRILL LLC","10737 CUTTEN RD","HOUSTON","TX",77066,101,1,"FOXY'S CABARET","16328 N INTERSTATE 35","AUSTIN","TX",78728,227,"N","MB830747","02/06/2013","11/21/2016","10/31/2013",66873,850,29607,0,97330
17605378979,"O'HEARN'S PUB, INC.","PO BOX 20175","BEAUMONT","TX",77720,123,1,"O'HEARN'S PUB, INC.","8727 HIGHWAY 124","BEAUMONT","TX",77705,123,"N","MB483935","11/30/2000","12/31/2021","05/31/2019",222,294,430,0,946
17316344229,"PWAD TEXAS, LLC","1707 MARKET PL STE 300","IRVING","TX",75063,57,28,"PEI WEI FRESH KITCHEN","8305 WESTCHESTER DR","DALLAS","TX",75225,57,"Y","RM766767","01/31/2011","01/22/2021","09/30/2012",0,1155,628,0,1783
12059011135,"SUNSET COCKTAIL CLUB, INC.","610 BALFOUR DR","WINDCREST","TX",78239,15,1,"SUNSET COCKTAIL CLUB","2026 AUSTIN HWY","SAN ANTONIO","TX",78218,15,"Y","MB649110","01/18/2007","02/19/2016","04/30/2008",9945,133,15161,0,25239
17426310318,"MARINA VILLAGE, INC.","501 E MAXAN ST","PORT ISABEL","TX",78578,31,1,"PIRATES LANDING","110 N GARCIA ST","PORT ISABEL","TX",78578,31,"Y","MB409052","03/31/1997","","03/31/2007",22282,2722,11070,0,36074
32043884819,"BL RESTAURANT OPERATIONS, LLC","15851 DALLAS PKWY STE 600","ADDISON","TX",75001,57,5,"BAR LOUIE","15900 LA CANTERA PKWY STE 22100","SAN ANTONIO","TX",78256,15,"Y","MB845181","07/02/2013","11/25/2020","10/31/2019",70362,26919,4088,0,101369
32042738156,"THE EASTERN, LLC","7701 RIALTO BLVD APT 92","AUSTIN","TX",78735,227,1,"THE EASTERN","1511 E 6TH ST STE B","AUSTIN","TX",78702,227,"Y","MB770878","03/24/2011","","02/28/2023",0,0,0,0,0
32059410889,"601 W. WHITESTONE BLVD, L.P.","PO BOX 1204","MANOR","TX",78653,227,1,"POST TAVERN","601 W WHITESTONE BLVD","CEDAR PARK","TX",78613,246,"Y","MB956002","08/29/2016","","11/30/2019",37114,487,31518,0,69119
32075421803,"ALPHA TEAM INVESTMENTS LLC","3904 CEDAR SPRINGS RD","DALLAS","TX",75219,57,1,"LAVA LOUNGE","3908 CEDAR SPRINGS RD","DALLAS","TX",75219,57,"Y","MB1129349","08/24/2021","","12/31/2022",87425,701,12504,0,100630
32066624811,"3605 BAR & RESTAURANT, LLC","PO BOX 515601","DALLAS","TX",75251,57,1,"THE ORANGE TREE","3605 S US HIGHWAY 75","SHERMAN","TX",75090,91,"Y","MB1104747","12/29/2020","","02/28/2022",137,678,354,0,1169
32023869921,"HODGES PIZZA, INC.","308 STATE HIGHWAY 75 N","HUNTSVILLE","TX",77320,236,1,"DOUBLE DAVE'S PIZZAWORKS","3011 HIGHWAY 30 W STE 205","HUNTSVILLE","TX",77340,236,"Y","MB769485","09/21/2007","03/07/2011","12/31/2010",0,0,749,0,749
17519330587,"CHILI'S BEVERAGE COMPANY, INC.","3000 OLYMPUS BLVD C/O TAX DEPARTMENT","COPPELL","TX",75019,57,287,"CHILI'S GRILL & BAR","13050 NORTHWEST FWY","HOUSTON","TX",77040,101,"Y","MB649284","01/22/2007","","11/30/2019",16034,821,4480,0,21335
17405080304,"EL PASO ELKS LODGE 187 INC.","2278 TRAWOOD DR STE C","EL PASO","TX",79935,71,3,"B P O E EL PASO #187","2278 TRAWOOD DR STE C&D","EL PASO","TX",79935,71,"Y","NE100008076","04/09/2011","","05/31/2013",258,14,381,0,653
17513071906,"ATHENS TRACE CLUB, INC.","716 E TYLER ST","ATHENS","TX",75751,107,1,"CABALLERO CLUB","716 E TYLER ST","ATHENS","TX",75751,107,"Y","N 055801","12/01/1993","06/05/2018","09/30/2007",2082,102,2051,0,4235
32033892640,"LANDMARK HOUSTON HOSPITALITY GROUP LLC","1911 BAGBY ST STE 100","HOUSTON","TX",77002,101,1,"THIRTEEN HOUSTON","1911 BAGBY ST","HOUSTON","TX",77002,101,"Y","MB814727","07/27/2012","","07/31/2019",0,0,0,0,0
17425893637,"X-CESS ENTERTAINMENT, INC.","1607 N SHARY RD","MISSION","TX",78572,108,1,"METROPOLIS","2021 ORCHID AVE","MCALLEN","TX",78504,108,"Y","MB219321","11/30/1993","12/13/2015","11/30/2008",36089,275,42903,0,79267
17422233258,"BUPPY'S FOODS INCORPORATED","506 SULPHUR SPRINGS RD","BRYAN","TX",77801,21,10,"BUPPYS CATERING","5969 JONES RD UNIT 3B","BRYAN","TX",77807,21,"N","MB1105233","01/05/2021","","04/30/2022",8924,3025,4212,0,16161
17601688470,"AM-MEX RESTAURANT, INC.","PO BOX 8085","BAYTOWN","TX",77522,101,3,"LUNA'S MEXICAN RESTAURANT","704 W PARKWOOD AVE","FRIENDSWOOD","TX",77546,84,"Y","MB481618","10/31/2000","","06/30/2017",26284,474,3113,0,29871
13310124386,"SMG F&B TEXAS, INC.","500 LAS COLINAS BLVD W","IRVING","TX",75039,57,32,"EL PASO CONVENTION AND PERFORMING ART CENTER","1 CIVIC CENTER PLZ","EL PASO","TX",79901,71,"Y","MB620765","02/24/2006","","07/31/2009",0,0,0,0,0
32057826870,"J FAMILY INC","2639 WALNUT HILL LN STE 225","DALLAS","TX",75229,57,1,"SHOJI","2575 W MAIN ST STE 340","FRISCO","TX",75034,61,"Y","RM928888","12/08/2015","","03/31/2023",5385,7672,3804,0,16861
17420888228,"KERBEY LANE CAFE, INC.","2111 DICKSON DR STE A","AUSTIN","TX",78704,227,6,"KERBEY LANE CAFE-NORTHWEST","13435 N HIGHWAY 183 STE 415","AUSTIN","TX",78750,246,"Y","MB200205","08/04/2008","","07/31/2009",7212,4506,5083,0,16801
32072387254,"HARLEY BIDWELL AND BENNY DARNELL III","715 S POLK ST","AMARILLO","TX",79101,188,1,"THE HOLLYWOOD","715 S POLK ST","AMARILLO","TX",79101,188,"Y","MB1075126","12/06/2019","02/24/2021","03/31/2020",10461,0,2919,0,13380
32068901985,"URH PEARLAND, LLC","1601 ELM ST STE 4360","DALLAS","TX",75201,57,1,"BUFFALO WILD WINGS","9415 BROADWAY ST STE 123","PEARLAND","TX",77584,20,"Y","RM1052458","04/29/2019","08/31/2022","10/31/2020",14192,35,20983,0,35210
32055952181,"SWLH LLC","PO BOX 163170","AUSTIN","TX",78716,227,1,"SWAY","3437 BEE CAVES RD","WEST LAKE HILLS","TX",78746,227,"Y","MB105633518","04/16/2018","","08/31/2020",32767,20027,4286,0,57080
32029141358,"MICHAEL RAY IVY","208 CORDOBA ST","MABANK","TX",75156,107,2,"BRANDED BURGER","100 N 8TH ST","MIDLOTHIAN","TX",76065,70,"Y","RM837157","04/10/2013","06/22/2023","10/31/2021",935,197,1187,0,2319
32046992577,"CAMDEN LOCK LIMITED LIABILITY COMPANY","2231 SHADY GROVE DR","BEDFORD","TX",76021,220,1,"THE LONDONER PUB AND GRILL","5150 COLLEYVILLE BLVD","COLLEYVILLE","TX",76034,220,"Y","MB828229","01/08/2013","09/04/2018","04/30/2014",12776,5665,33288,0,51729
32061447267,"PLUCKERS-WEBSTER LLC","811 BARTON SPRINGS RD STE 600","AUSTIN","TX",78704,227,1,"PLUCKERS-WEBSTER LLC","20821 GULF FWY","WEBSTER","TX",77598,101,"Y","MB997173","10/13/2017","","09/30/2018",33683,825,62641,0,97149
32044818881,"DRIFTWOOD ASSET MANAGEMENT, LLC","5706 E MOCKINGBIRD LN STE 115","DALLAS","TX",75206,57,1,"MAGNOLIA BEVERAGES T","642 W DAVIS ST","DALLAS","TX",75208,57,"Y","RM790562","11/21/2011","08/16/2021","07/31/2017",11823,3656,339,0,15818
12717000066,"MICHI ENTERPRISE LLC","1170 W CORPORATE DR STE 204","ARLINGTON","TX",76006,220,1,"KUSHIYAMA","3319 W INTERSTATE 40","AMARILLO","TX",79109,188,"Y","MB771568","03/31/2011","05/27/2015","01/31/2014",3361,4979,1130,0,9470
17524352451,"7 BARBEQUE, INC.","2314 AZLE AVE","FORT WORTH","TX",76164,220,1,"RISCKYS BBQ","140 E EXCHANGE AVE","FORT WORTH","TX",76164,220,"Y","MB234834","12/01/1993","","08/31/2008",10074,412,23323,0,33809
16512523271,"HOLLYTREE COUNTRY CLUB, L.L.C.","6700 HOLLYTREE DR","TYLER","TX",75703,212,1,"HOLLYTREE COUNTRY CLUB, L.L.C.","6700 HOLLYTREE DR","TYLER","TX",75703,212,"Y","MB905815","04/27/2015","","04/30/2023",26516,15287,13359,0,55162
32007723144,"GUSTAVO GARCIA","4801 N 10TH ST STE C","MCALLEN","TX",78504,108,4,"PEACOCK'S","209 S 17TH ST STE B","MCALLEN","TX",78501,108,"Y","MB759330","10/12/2010","09/09/2016","05/31/2014",14821,0,4440,0,19261
32031455721,"HACIENDA GARCIA'S, INC.","11500 MENCHACA RD","AUSTIN","TX",78748,227,1,"CASA GARCIA'S MEXICAN RESTAURANT","1901 N INTERSTATE 35","ROUND ROCK","TX",78664,246,"Y","MB672404","09/26/2007","","08/31/2012",10527,374,4366,0,15267
17424552275,"BANDERA COUNTRY, INC.","PO BOX 3126","BANDERA","TX",78003,10,1,"FLYING L GUEST RANCH SALOON","675 FLYING L DR","BANDERA","TX",78003,10,"N","MB230246","12/01/1993","04/23/2018","02/28/2013",4421,1256,6892,0,12569
32042499676,"TWILITE ON ELM, LLC","5932 LLANO AVE","DALLAS","TX",75206,57,1,"TWILITE LOUNGE","2640 ELM ST","DALLAS","TX",75226,57,"Y","MB840790","05/16/2013","","02/28/2019",56738,775,21867,0,79380
32075058894,"VELVET TACO RICHARDSON BEVERAGE HOLDING, LLC","15110 DALLAS PKWY STE 200","DALLAS","TX",75248,57,1,"VELVET TACO","102 W CAMPBELL RD","RICHARDSON","TX",75080,57,"Y","RM1098890","10/14/2020","12/31/2022","02/28/2021",13962,54,2662,0,16678
17505067706,"PRINCEDALE COUNTRY CLUB, INC.","PO BOX 22","PITTSBURG","TX",75686,32,1,"PRINCEDALE COUNTRY CLUB INC","634 DAINGERFIELD ST","PITTSBURG","TX",75686,32,"N","N 142680","12/01/1993","01/01/2019","11/30/2007",965,18,2127,0,3110
32041099162,"ADELAIDE SERVICES, L.L.C.","1325 N FLORES ST STE 116","SAN ANTONIO","TX",78212,15,1,"ADELAIDE SERVICES, L.L.C.","3915 SAN PEDRO AVE","SAN ANTONIO","TX",78212,15,"Y","MB828444","01/10/2013","","12/31/2017",0,0,0,0,0
12019113799,"JB PUB LIQUOR MANAGEMENT GROUP, LLC","402 W GRAND PKWY S STE 110","KATY","TX",77494,79,1,"TIMES SQUARE ENTERTAINMENT","402 W GRAND PKWY S STE 110","KATY","TX",77494,101,"Y","MB576176","04/11/2005","","01/31/2011",15705,806,24499,0,41010
17522832967,"FORT WORTH GOLF CLUB, INC.","913 COUNTRY CLUB LN","FORT WORTH","TX",76112,220,1,"WOODHAVEN COUNTRY CLUB","913 COUNTRY CLUB LANE","FORT WORTH","TX",76112,220,"Y","N 208756","12/31/1993","12/21/2022","03/31/2010",2808,643,4195,0,7646
17512361464,"PULIDO ASSOCIATES, INC.","4924 OLD BENBROOK RD","FORT WORTH","TX",76116,220,1,"PULIDOS BUFFET #2","5051 HIGHWAY 377 S","FORT WORTH","TX",76116,220,"Y","MB100075020","12/01/1993","","08/31/2011",4072,36,2412,0,6520
32051656828,"BMB DINING SERVICES (WEBSTER), INC.","10110 BARMONT DR","LA PORTE","TX",77571,101,1,"STUDIO 80 HOUSTON","803 E NASA RD 1 STE 100","WEBSTER","TX",77598,101,"Y","MB858311","11/27/2013","05/12/2020","03/31/2015",50880,1065,53273,0,105218
32034563885,"MOLCAS FOOD SERVICE LLC","8127 MESA DR STE B200","AUSTIN","TX",78759,227,1,"MOLCAS MEXICAN RESTAURANT","8127 MESA DR STE B200","AUSTIN","TX",78759,227,"Y","MB994023","05/30/2008","10/26/2018","12/31/2012",2354,205,3120,0,5679
32050041493,"TINAJERO PRIVATE CLUB INC.","314 W 8TH ST","DALLAS","TX",75208,57,1,"TINAJERO PRIVATE CLUB INC.","314 W 8TH ST","DALLAS","TX",75208,57,"Y","N 857066","11/13/2013","","04/30/2015",4001,4107,9014,0,17122
32018611759,"ES ALUCINANTE PRIVATE CLUB, INC","11300 N CENTRAL EXPY STE 100","DALLAS","TX",75243,57,1,"ES ALUCINANTE","11909 PRESTON RD STE 1426","DALLAS","TX",75230,57,"Y","N 629594","06/02/2006","06/10/2011","04/30/2007",1474,10096,516,0,12086
32044785973,"DENNIS GROUP LLC","20411 DELTA WOOD TRL","HUMBLE","TX",77346,101,1,"MOJO'S SPORTS GRILLE","18323 W LAKE HOUSTON PKWY","HUMBLE","TX",77346,101,"Y","MB786177","09/30/2011","","10/31/2022",26937,3261,31465,0,61663
32038917491,"SPRAGUE RESTAURANT GROUP, LLC","460 LLOYD LN","DRIPPING SPRINGS","TX",78620,105,1,"MILAGRO'S","9595 RANCH ROAD 12 STE 12","WIMBERLEY","TX",78676,105,"Y","MB722690","05/28/2009","01/24/2023","08/31/2020",16627,757,3217,0,20601
17427302280,"TEXITALLY, INC.","PO BOX 1294","MARBLE FALLS","TX",78654,27,1,"RUSSO'S TEXITALLY CAFE","602 STEVE HAWKINS PKWY","MARBLE FALLS","TX",78654,27,"Y","MB253355","05/10/1995","10/16/2020","08/31/2010",2900,8660,1126,0,12686
32051486788,"FIVE STRING ENTERPRISES LLC","2505 FOREST BEND DR","AUSTIN","TX",78704,227,1,"FROG POND DISTILLERY","261 FROG POND LN","DRIPPING SPRINGS","TX",78620,105,"N","D 937728","03/14/2016","09/30/2022","09/30/2019",2185,0,0,0,2185
17602840880,"BLACK LABRADOR LIMITED","4200 MONTROSE BLVD STE 500","HOUSTON","TX",77006,101,1,"BLACK LABRADOR PUB","4100 MONTROSE BLVD","HOUSTON","TX",77006,101,"Y","MB223382","12/01/1993","02/01/2021","07/31/2009",13574,10319,24665,0,48558
32057398318,"WALTERS TAVERN","201 MAIN ST","LAKE DALLAS","TX",75065,61,1,"WALTERS TAVERN","201 MAIN ST","LAKE DALLAS","TX",75065,61,"Y","N 921465","09/24/2015","","08/31/2020",1863,144,2308,0,4315
32074305858,"PARADISE PROVISION, LLC","521 E GRAYSON ST","SAN ANTONIO","TX",78215,15,1,"HELLO PARADISE","520 E GRAYSON ST","SAN ANTONIO","TX",78215,15,"Y","MB1096255","09/03/2020","04/30/2022","07/31/2021",39320,416,9461,0,49197
32032048566,"ZUSHI OF AMERICA INVESTMENT, INC.","2639 WALNUT HILL LN STE 225","DALLAS","TX",75229,57,1,"COOL BAMBOO","171 N DENTON TAP RD STE 100","COPPELL","TX",75019,57,"Y","RM673910","10/12/2007","12/31/2009","11/30/2009",1000,1000,0,0,2000
32048670239,"CASS CAJUN RESTAURANTS LLC.","310 TEXAS AVE","KEMAH","TX",77565,84,1,"CRAZY ALAN'S SWAMP SHACK","310 TEXAS AVE","KEMAH","TX",77565,84,"Y","MB752524","10/01/2012","","09/30/2018",28568,1194,23169,0,52931
17524587049,"WENDY KRISPIN CATERERS, INC.","528 S HALL ST","DALLAS","TX",75226,57,10,"ROYAL 60","150 TURTLE CREEK BLVD STE 202","DALLAS","TX",75207,57,"Y","RM773899","10/25/2011","10/01/2015","06/30/2015",0,0,0,0,0
17515634941,"EL CHICO LICENSE, INC.","12200 N STEMMONS FWY STE 100","DALLAS","TX",75234,57,30,"EL CHICO RESTAURANT NO 75","3303 S 31ST ST","TEMPLE","TX",76502,14,"Y","RM515353","06/13/2002","09/04/2018","05/31/2017",4713,166,2293,0,7172
12635653194,"RICHMOND BLUE NILE INC.","3030 AUDLEY ST","HOUSTON","TX",77098,101,1,"BLUE NILE ETHIOPIAN RESTAURANT","9400 RICHMOND AVE","HOUSTON","TX",77063,101,"Y","MB402681","12/01/2008","05/09/2019","11/30/2009",811,1612,817,0,3240
17424714735,"WAHA PROPERTIES, INC.","1015 E RIO GRANDE AVE","EL PASO","TX",79902,71,1,"AMIGOS RESTAURANT","2000 MONTANA AVE","EL PASO","TX",79903,71,"Y","MB443386","12/10/1998","08/01/2020","04/30/2020",0,0,0,0,0
32003604900,"M KEG, INC.","PO BOX 39","GLEN ROSE","TX",76043,213,1,"M KEG INC","902 NE BIG BEND TRL","GLEN ROSE","TX",76043,213,"Y","N 504526","11/12/2001","05/30/2009","10/31/2008",5939,146,7686,0,13771
17524546961,"127 CLUB","9017 US HIGHWAY 67","SALTILLO","TX",75478,112,1,"127 CLUB","127 INDUSTRIAL DR W","SULPHUR SPRINGS","TX",75482,112,"Y","N 120238","12/01/1993","12/19/2019","12/31/2018",4593,27,4195,0,8815
17426162909,"CABANA BEVERAGES, INC.","1077 CENTRAL PKWY S STE 600","SAN ANTONIO","TX",78232,15,24,"TACO CABANA","13376 N HIGHWAY 183","AUSTIN","TX",78750,246,"Y","MB230491","12/01/1993","","11/30/2011",862,0,445,0,1307
32042926637,"LEGEND SECOND DOTA & BJ, LLC","4300 BELTWAY PL STE 125","ARLINGTON","TX",76018,220,1,"NINJA SUSHI AND GRILL","4638 S COOPER ST STE 190","ARLINGTON","TX",76017,220,"Y","MB780043","07/18/2011","08/31/2020","01/31/2016",116,1624,982,0,2722
30116278521,"DEB'S NEXT DOOR","PO BOX 210512","DALLAS","TX",75211,57,3,"NEXT DOOR","926 S COCKRELL HILL RD STE B","COCKRELL HILL","TX",75211,57,"Y","N 213962","03/01/2008","04/30/2013","05/31/2008",0,0,0,0,0
32045893016,"JWANG INVESTMENTS, INC.","18299 EGRET BAY BLVD","HOUSTON","TX",77058,101,11,"JWANG INVESTMENTS, INC.","449 W 19TH ST STE C100","HOUSTON","TX",77008,101,"Y","MB106215778","05/30/2019","","03/31/2020",2903,3334,3440,0,9677
17518362748,"SAINT ANTHONY ASSOCIATION","1319 BROWN TRL","BEDFORD","TX",76022,220,1,"SAINT ANTHONY","1319 BROWN TRL","BEDFORD","TX",76022,220,"Y","NE403388","11/06/1996","","09/30/2010",1394,288,1464,0,3146
17526990571,"PI LIN CORPORATION","1144 N PLANO RD STE 121","RICHARDSON","TX",75081,57,1,"CHIEN GARDEN","1144 N PLANO RD STE 121","RICHARDSON","TX",75081,57,"Y","RM741627","02/04/2010","02/03/2016","03/31/2011",104,246,211,0,561
32063682614,"E&Y LLC","PO BOX 820","MCALLEN","TX",78505,108,3,"ELEVATE NIGHTCLUB","223 S 17TH ST","MCALLEN","TX",78501,108,"Y","MB105703235","05/25/2018","02/15/2023","06/30/2021",66989,851,16922,0,84762
17517269340,"HYDE RESTAURANT HOLDING, INC.","409 S CENTRAL EXPY STE 107","ANNA","TX",75409,43,5,"HYDE RESTAURANT HOLDING, INC.","7161 BISHOP RD STE G1","PLANO","TX",75024,43,"Y","RM609669","09/29/2005","08/20/2019","10/31/2015",61277,122135,8953,0,192365
32063425048,"APEX FRANCHISE MANAGEMENT, LLC","1133 BARRANCA DR STE B","EL PASO","TX",79935,71,1,"THE MELTING POT","8889 GATEWAY BLVD W STE 2320","EL PASO","TX",79925,71,"Y","MB105870005","09/07/2018","","10/31/2022",9227,4510,1796,0,15533
15625834658,"E & J BUFFALO BROTHERS, LLC","4259 BRYANT IRVIN RD","FORT WORTH","TX",76109,220,1,"BUFFALO BROS WINGS & SUBS","3015 S UNIVERSITY DR","FORT WORTH","TX",76109,220,"Y","MB722269","05/20/2009","","02/29/2012",10649,1022,27226,0,38897
12058111860,"BACKWOODS ROADHOUSE NP","403 GLEN HAVEN DR","CONROE","TX",77385,170,1,"JB'S BACKBONE BAR & GRILL","11310 FM 1725 RD","CLEVELAND","TX",77328,204,"N","N 674428","10/19/2007","02/17/2017","02/28/2011",3471,44,5324,0,8839
17425034232,"LATIN-WESTERN ENTERPRISES, INC.","PO BOX 7026","LAREDO","TX",78042,240,2,"EL PUNTO NIGHT CLUB","802 JUAREZ AVE","LAREDO","TX",78040,240,"Y","MB459241","09/29/1999","06/08/2015","04/30/2013",0,0,0,0,0
17525686964,"RHS BEVERAGE, LLC","4501 HIGHWAY 360 STE MD929","FORT WORTH","TX",76155,220,1,"AMERICAN AIRLINES TRAINING & CONFERENCE CENTER","4501 HIGHWAY 360","FORT WORTH","TX",76155,220,"Y","MB254139","03/16/1995","08/08/2019","05/31/2010",13756,9383,18161,0,41300
32038420983,"KATSURA INC","1920 N ZARAGOZA RD STE 112","EL PASO","TX",79938,71,3,"KATSURA SUSHI BAR","5380 N MESA ST STE 101-103","EL PASO","TX",79912,71,"Y","MB835273","03/21/2013","08/09/2022","01/31/2015",1785,761,1531,0,4077
12026251087,"OLEANDER BEACH CLUB, INC.","PO BOX 2249","S PADRE ISLE","TX",78597,31,1,"THE LOOKOUT BAR AND REFUGE","7000 PADRE BLVD","SOUTH PADRE ISLAND","TX",78597,31,"Y","MB800484","05/14/2009","","04/30/2019",14313,306,6631,0,21250
32018591134,"DDPIZZA OF NORTH TEXAS, LLC","PO BOX 3305","COPPELL","TX",75019,57,1,"DDPIZZA","3801 LAKEVIEW PKWY","ROWLETT","TX",75088,57,"Y","RM621360","03/06/2006","05/18/2010","04/30/2009",0,0,358,0,358
17425732561,"HRA SYSTEMS, INC.","PO BOX 150788","AUSTIN","TX",78715,227,1,"THE SAXON PUB","1320 S LAMAR BLVD","AUSTIN","TX",78704,227,"Y","MB216320","12/01/1993","","09/30/2013",32047,4010,34501,0,70558
14120788923,"SAUZA'S, INC.","PO BOX 1869","HARLINGEN","TX",78551,31,1,"SAUZA'S RESTAURANT & BAR","302 N ED CAREY DR STE 4","HARLINGEN","TX",78550,31,"Y","MB536572","06/03/2003","10/01/2019","09/30/2015",0,0,0,0,0
32049500633,"GAIDO'S INC.","PO BOX 3130","GALVESTON","TX",77552,84,1,"GAIDO'S INC.","3828 SEAWALL BLVD","GALVESTON","TX",77550,84,"Y","MB828031","01/04/2013","","04/30/2018",77115,44913,33316,0,155344
17419789296,"TEXAS HALL OF FAME, INC.","1777 NE LOOP 410","SAN ANTONIO","TX",78217,15,1,"TEXAS HALL OF FAME INC","2309 S FM 2818","BRYAN","TX",77807,21,"Y","MB110422","12/01/1993","03/28/2012","11/30/2008",19727,56,18656,2379,40818
32055836954,"ARISTIDE, LLC","1851 TURBEVILLE RD","HICKORY CREEK","TX",75065,61,1,"ARISTIDE","570 N WALNUT CREEK DR","MANSFIELD","TX",76063,220,"Y","RM898524","02/18/2015","","07/31/2018",5980,4340,2694,0,13014
17604815476,"FORE SURE INTERESTS, INC.","3815 MANGUM RD","HOUSTON","TX",77092,101,2,"CLUB NJ'S/BUBBA'S ON MANGUM","3815 MANGUM RD","HOUSTON","TX",77092,101,"Y","MB556974","05/12/2004","","11/30/2011",9516,256,7499,0,17271
17606868051,"HORIZON HOTELS GP, INC.","5600 NW CENTRAL DR STE 238","HOUSTON","TX",77092,101,1,"HILTON GARDEN INN","9301 SIX PINES RD","THE WOODLANDS","TX",77380,170,"N","MB561902","10/20/2004","08/09/2019","03/31/2008",1374,469,1113,0,2956
